Month,y,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,y_lag_12,y_lag_13,y_lag_14,y_lag_15,y_lag_16,y_lag_17,y_rolling_3_mean,y_rolling_3_std,y_rolling_6_mean,y_rolling_6_std,y_rolling_9_mean,y_rolling_9_std,y_rolling_12_mean,y_rolling_12_std,y_ewma_alpha_0.3,y_ewma_alpha_0.5,y_ewma_alpha_0.8,Month_Month,Month_Quarter,Month_Is_quarter_end,Month_Is_quarter_start,Month_Is_year_end,Month_Is_year_start,Month_Elapsed,Month_Month_sin_1,Month_Month_sin_2,Month_Month_sin_3,Month_Month_sin_4,Month_Month_sin_5,Month_Month_sin_6,Month_Month_cos_1,Month_Month_cos_2,Month_Month_cos_3,Month_Month_cos_4,Month_Month_cos_5,Month_Month_cos_6,Month_Quarter_sin_1,Month_Quarter_sin_2,Month_Quarter_sin_3,Month_Quarter_sin_4,Month_Quarter_sin_5,Month_Quarter_sin_6,Month_Quarter_cos_1,Month_Quarter_cos_2,Month_Quarter_cos_3,Month_Quarter_cos_4,Month_Quarter_cos_5,Month_Quarter_cos_6,type
1976-10-01,1000.607,906.46,981.429,988.055,947.705,1002.273,1164.986,941.869,910.485,989.911,980.968,923.084,1026.718,958.648,45.317398,998.4847,88.52551,1237.77,392.21844,1230.5826,367.8372,1027.9535230072888,955.2521606574342,921.5571742441309,10,4,0,1,0,0,212976000,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1976-11-01,1382.482,1000.607,906.46,981.429,988.055,947.705,1002.273,1069.879,941.869,910.485,989.911,980.968,923.084,962.832,49.752396,971.0882,37.315502,1125.2667,267.35318,1235.4774,364.01697,1019.7495661051021,977.9295803287171,984.7970348488261,11,4,0,0,0,0,215654400,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1976-12-01,1885.262,1382.482,1000.607,906.46,981.429,988.055,947.705,1615.313,1069.879,941.869,910.485,989.911,980.968,1096.5164,252.08766,1034.4563,173.86287,1091.3423,197.22415,1261.5277,362.2701,1128.5692962735714,1180.2057901643584,1302.9450069697652,12,4,0,0,0,0,218246400,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1977-01-01,2280.626,1885.262,1382.482,1000.607,906.46,981.429,988.055,2013.137,1615.313,1069.879,941.869,910.485,989.911,1422.7837,443.70236,1190.7158,379.73248,1139.9177,314.8386,1284.0234,393.28958,1355.5771073914998,1532.733895082179,1768.798601393953,1,1,0,1,0,1,220924800,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1977-02-01,1884.389,2280.626,1885.262,1382.482,1000.607,906.46,981.429,1687.801,2013.137,1615.313,1069.879,941.869,910.485,1849.4567,450.1413,1406.1443,563.8014,1263.8777,494.37827,1306.3142,442.8309,1633.0917751740499,1906.6799475410896,2178.260520278791,2,1,0,0,0,0,223603200,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1977-03-01,1453.045,1884.389,2280.626,1885.262,1382.482,1000.607,906.46,1448.084,1687.801,2013.137,1615.313,1069.879,941.869,2016.759,228.51595,1556.6377,548.05206,1361.8905,522.6636,1322.6965,461.4709,1708.4809426218349,1895.5344737705448,1943.163304055758,3,1,0,0,0,0,226022400,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1977-04-01,1130.683,1453.045,1884.389,2280.626,1885.262,1382.482,1000.607,1164.986,1448.084,1687.801,2013.137,1615.313,1069.879,1872.6866,413.91458,1647.7351,456.07306,1418.0394,499.22476,1323.1099,461.5956,1631.850159835284,1674.2897368852723,1551.0686608111516,4,2,0,1,0,0,228700800,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1977-05-01,967.509,1130.683,1453.045,1884.389,2280.626,1885.262,1382.482,1002.273,1164.986,1448.084,1687.801,2013.137,1615.313,1489.3723,378.1639,1669.4146,420.8946,1433.887,485.95648,1320.2513,462.76862,1481.5000118846988,1402.4863684426361,1214.7601321622303,5,2,0,0,0,0,231292800,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1977-06-01,952.115,967.509,1130.683,1453.045,1884.389,2280.626,1885.262,947.705,1002.273,1164.986,1448.084,1687.801,2013.137,1183.7457,247.07901,1600.2523,503.46835,1432.3403,487.59592,1317.3544,465.04337,1327.3027083192892,1184.9976842213182,1016.959226432446,6,2,0,0,0,0,233971200,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1977-07-01,1065.61,952.115,967.509,1130.683,1453.045,1884.389,2280.626,988.055,947.705,1002.273,1164.986,1448.084,1687.801,1016.769,98.952225,1444.7278,540.5786,1437.4131,481.6421,1317.7218,464.72635,1214.7463958235023,1068.556342110659,965.0838452864891,7,3,0,1,0,0,236563200,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1977-08-01,1045.62,1065.61,952.115,967.509,1130.683,1453.045,1884.389,981.429,988.055,947.705,1002.273,1164.986,1448.084,995.078,61.565544,1242.2252,363.34195,1444.6356,474.71063,1324.1847,460.24255,1170.0054770764516,1067.0831710553293,1045.5047690572978,8,3,0,0,0,0,239241600,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1977-09-01,957.999,1045.62,1065.61,952.115,967.509,1130.683,1453.045,906.46,981.429,988.055,947.705,1002.273,1164.986,1021.115,60.585888,1102.4303,183.90784,1407.2065,493.14594,1329.534,456.25238,1132.689833953516,1056.3515855276646,1045.5969538114596,9,3,0,0,0,0,241920000,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1977-10-01,1012.345,957.999,1045.62,1065.61,952.115,967.509,1130.683,1000.607,906.46,981.429,988.055,947.705,1002.273,1023.07635,57.238052,1019.92267,72.38114,1304.1774,477.3964,1333.8289,452.1317,1080.2825837674611,1007.1752927638323,975.518590762292,10,4,0,1,0,0,244512000,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1977-11-01,1177.765,1012.345,957.999,1045.62,1065.61,952.115,967.509,1382.482,1000.607,906.46,981.429,988.055,947.705,1005.32135,44.230743,1000.19965,48.271603,1163.2572,311.49768,1334.8071,451.3573,1059.9013086372227,1009.7601463819162,1004.9797181524584,11,4,0,0,0,0,247190400,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1977-12-01,1730.504,1177.765,1012.345,957.999,1045.62,1065.61,952.115,1885.262,1382.482,1000.607,906.46,981.429,988.055,1049.3696,114.46568,1035.2423,83.358955,1084.7434,158.48743,1317.7473,453.25635,1095.2604160460558,1093.7625731909582,1143.2079436304916,12,4,0,0,0,0,249782400,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1978-01-01,2027.305,1730.504,1177.765,1012.345,957.999,1045.62,1065.61,2280.626,1885.262,1382.482,1000.607,906.46,981.429,1306.8713,376.08432,1164.9739,286.44043,1115.5723,243.34982,1304.8508,437.57117,1285.8334912322389,1412.1332865954791,1613.0447887260982,1,1,0,1,0,1,252460800,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1978-02-01,1951.199,2027.305,1730.504,1177.765,1012.345,957.999,1045.62,1884.389,2280.626,1885.262,1382.482,1000.607,906.46,1645.1913,431.14758,1325.2563,444.93585,1215.1969,389.78452,1283.7407,389.70956,1508.2749438625672,1719.7191432977397,1944.4529577452197,2,1,0,0,0,0,255139200,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1978-03-01,1712.875,1951.199,2027.305,1730.504,1177.765,1012.345,957.999,1453.045,1884.389,2280.626,1885.262,1382.482,1000.607,1903.0027,154.1586,1476.1862,483.06696,1324.4957,445.57397,1289.3082,399.4268,1641.1521607037969,1835.45907164887,1949.849791549044,3,1,0,0,0,0,257558400,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1978-04-01,1210.914,1712.875,1951.199,2027.305,1730.504,1177.765,1012.345,1130.683,1453.045,1884.389,2280.626,1885.262,1382.482,1897.1263,164.04099,1601.9988,414.5598,1409.0247,438.2,1310.9607,415.81598,1662.6690124926577,1774.167035824435,1760.2699583098088,4,2,0,1,0,0,260236800,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1978-05-01,1071.934,1210.914,1712.875,1951.199,2027.305,1730.504,1177.765,967.509,1130.683,1453.045,1884.389,2280.626,1885.262,1624.996,377.8856,1635.0936,362.76254,1425.1696,426.486,1317.6466,413.29114,1527.1425087448604,1492.5405179122176,1320.7851916619618,5,2,0,0,0,0,262828800,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1978-06-01,990.484,1071.934,1210.914,1712.875,1951.199,2027.305,1730.504,952.115,967.509,1130.683,1453.045,1884.389,2280.626,1331.9077,337.16605,1617.4552,390.92606,1428.0934,423.63943,1326.3488,406.2886,1390.5799561214021,1282.2372589561087,1121.7042383323924,6,2,0,0,0,0,265507200,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1978-07-01,1072.906,990.484,1071.934,1210.914,1712.875,1951.199,2027.305,1065.61,952.115,967.509,1130.683,1453.045,1884.389,1091.1107,111.459206,1494.1185,458.94598,1431.7028,419.24918,1329.5461,403.2151,1270.5511692849814,1136.3606294780543,1016.7280476664786,7,3,0,1,0,0,268099200,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1978-08-01,1101.275,1072.906,990.484,1071.934,1210.914,1712.875,1951.199,1045.62,1065.61,952.115,967.509,1130.683,1453.045,1045.108,47.30827,1335.052,398.61667,1438.4318,412.10217,1330.1542,402.7862,1211.2576184994869,1104.6333147390271,1061.6704095332957,8,3,0,0,0,0,270777600,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1978-09-01,1016.781,1101.275,1072.906,990.484,1071.934,1210.914,1712.875,957.999,1045.62,1065.61,952.115,967.509,1130.683,1054.8883,57.55118,1193.398,264.23312,1429.9329,418.8829,1334.7921,399.51923,1178.2628329496408,1102.9541573695137,1093.3540819066593,9,3,0,0,0,0,273456000,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1978-10-01,1039.957,1016.781,1101.275,1072.906,990.484,1071.934,1210.914,1012.345,957.999,1045.62,1065.61,952.115,967.509,1063.654,43.0001,1077.3823,77.039116,1350.6304,422.4119,1339.6906,394.812,1129.8182830647486,1059.8675786847568,1032.0956163813319,10,4,0,1,0,0,276048000,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1978-11-01,1225.672,1039.957,1016.781,1101.275,1072.906,990.484,1071.934,1177.765,1012.345,957.999,1045.62,1065.61,952.115,1052.671,43.658257,1048.8895,40.924393,1240.925,346.00696,1341.9916,392.80615,1102.859898145324,1049.9122893423785,1038.3847232762664,11,4,0,0,0,0,278726400,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1978-12-01,1707.223,1225.672,1039.957,1016.781,1101.275,1072.906,990.484,1730.504,1177.765,1012.345,957.999,1045.62,1065.61,1094.1367,114.50083,1074.5125,83.85202,1160.3109,222.21112,1345.9839,391.22556,1139.7035287017268,1137.7921446711894,1188.2145446552533,12,4,0,0,0,0,281318400,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1979-01-01,2108.841,1707.223,1225.672,1039.957,1016.781,1101.275,1072.906,2027.305,1730.504,1177.765,1012.345,957.999,1045.62,1324.284,344.38965,1193.969,261.83905,1159.6829,220.45534,1344.0437,389.19785,1309.9593700912087,1422.5075723355947,1603.4213089310508,1,1,0,1,0,1,283996800,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1979-02-01,2007.392,2108.841,1707.223,1225.672,1039.957,1016.781,1101.275,1951.199,2027.305,1730.504,1177.765,1012.345,957.999,1680.5786,442.18695,1366.6249,444.13348,1259.4525,386.8939,1350.8384,402.68866,1549.6238590638459,1765.6742861677972,2007.75706178621,2,1,0,0,0,0,286675200,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1979-03-01,1615.631,2007.392,2108.841,1707.223,1225.672,1039.957,1016.781,1712.875,1951.199,2027.305,1730.504,1177.765,1012.345,1941.152,208.84218,1517.6443,487.77115,1363.3923,450.6265,1355.5211,410.55463,1686.9543013446919,1886.5331430838987,2007.465012357242,3,1,0,0,0,0,289094400,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1979-04-01,1242.639,1615.631,2007.392,2108.841,1707.223,1225.672,1039.957,1210.914,1712.875,1951.199,2027.305,1730.504,1177.765,1910.6213,260.45624,1617.4526,421.56152,1432.8531,433.8281,1347.4175,403.7634,1665.5573109412842,1751.0820715419495,1693.9978024714485,4,2,0,1,0,0,291772800,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1979-05-01,1023.883,1242.639,1615.631,2007.392,2108.841,1707.223,1225.672,1071.934,1210.914,1712.875,1951.199,2027.305,1730.504,1621.8873,382.4149,1651.233,371.13553,1451.7123,419.68335,1350.0613,402.89127,1538.6818176588988,1496.8605357709748,1332.9107604942897,5,2,0,0,0,0,294364800,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1979-06-01,946.094,1023.883,1242.639,1615.631,2007.392,2108.841,1707.223,990.484,1071.934,1210.914,1712.875,1951.199,2027.305,1294.051,299.20532,1617.6014,422.9391,1443.1133,428.46222,1346.057,406.13254,1384.242172361229,1260.3717678854873,1085.688552098858,6,2,0,0,0,0,297043200,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1979-07-01,1024.767,946.094,1023.883,1242.639,1615.631,2007.392,2108.841,1072.906,990.484,1071.934,1210.914,1712.875,1951.199,1070.872,153.75536,1490.7467,498.14148,1435.2592,437.8003,1342.3578,409.85077,1252.79772065286,1103.2328839427437,974.0129104197716,7,3,0,1,0,0,299635200,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1979-08-01,1072.946,1024.767,946.094,1023.883,1242.639,1615.631,2007.392,1101.275,1072.906,990.484,1071.934,1210.914,1712.875,998.248,45.16885,1310.0676,419.51205,1433.5713,439.54056,1338.3462,412.95175,1184.388504457002,1063.9999419713718,1014.6161820839543,8,3,0,0,0,0,302313600,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1979-09-01,961.867,1072.946,1024.767,946.094,1023.883,1242.639,1615.631,1016.781,1101.275,1072.906,990.484,1071.934,1210.914,1014.60236,64.03396,1154.3267,246.73293,1416.6018,451.35962,1335.9855,414.5083,1150.9557531199011,1068.4729709856858,1061.2800364167908,9,3,0,0,0,0,304992000,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1979-10-01,1009.412,961.867,1072.946,1024.767,946.094,1023.883,1242.639,1039.957,1016.781,1101.275,1072.906,990.484,1071.934,1019.86,55.70184,1045.366,107.13556,1333.7844,459.6736,1331.4093,418.63525,1094.2291271839308,1015.1699854928429,981.7496072833582,10,4,0,1,0,0,307584000,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1979-11-01,1209.48,1009.412,961.867,1072.946,1024.767,946.094,1023.883,1225.672,1039.957,1016.781,1101.275,1072.906,990.484,1014.74164,55.73096,1006.4948,46.260983,1211.6256,364.10825,1328.8639,420.65643,1068.7839890287514,1012.2909927464215,1003.8795214566717,11,4,0,0,0,0,310262400,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1979-12-01,1588.171,1209.48,1009.412,961.867,1072.946,1024.767,946.094,1707.223,1225.672,1039.957,1016.781,1101.275,1072.906,1060.253,131.40265,1037.4276,95.77054,1122.9688,211.13345,1327.5145,421.04333,1110.992792320126,1110.8854963732108,1168.3599042913343,12,4,0,0,0,0,312854400,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1980-01-01,1838.468,1588.171,1209.48,1009.412,961.867,1072.946,1024.767,2108.841,1707.223,1225.672,1039.957,1016.781,1101.275,1269.021,293.93765,1144.4406,233.29204,1119.9177,203.17232,1317.5936,412.6009,1254.1462546240882,1349.5282481866054,1504.208780858267,1,1,0,1,0,1,315532800,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1980-02-01,1793.352,1838.468,1588.171,1209.48,1009.412,961.867,1072.946,2007.392,2108.841,1707.223,1225.672,1039.957,1016.781,1545.373,316.67053,1280.0574,354.7187,1186.1208,314.65063,1295.0625,370.7217,1429.4427782368616,1593.9981240933027,1771.6161561716535,2,1,0,0,0,0,318211200,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1980-03-01,1615.14,1793.352,1838.468,1588.171,1209.48,1009.412,961.867,1615.631,2007.392,2108.841,1707.223,1225.672,1039.957,1739.997,133.4062,1400.125,390.6931,1271.6174,365.4897,1277.2258,336.94373,1538.615544765803,1693.6750620466514,1789.0048312343308,3,1,0,0,0,0,320716800,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
